id,tweet
4325,wanan abun yafi karfin hukuma kuma muma yafi karfun mu  addu a ita kadai ce zata mana maganin wanan abun allah ka kare mu da kariyar ka  allah ka kawo mana karshen wanan abun
4326,kotu tayi gaskiya
4327,wallahi gaskia ba karya wutar lantarki a lagos agege local government muna samu at least 18hrs per day alhamdulillah
4328,muna godiya taska    allah y karo basira
4329,amma rungumeni mufadi kukai ko  to allah ya karo shekaru masu albarka happy birthday
4330,allah yayi musu rahama dan albarkacin manzon allah s a w
4331,nice picture jaruma
4332,allah sarki  wani a baya kawai salati yake
4333,allah ya tsare dukkan musulmai bakii dayah
4334,just for you real anty     wallahi babu wanda takai rahama wanka a twitter support 100
4335,allah ya shiryemu kawai    amma dai ki gyara cos bamajin dadin hk yana faruwa da rayuwarki   ki kare mutuncina  fact
4336,tabbbbb   don allah ku raba dani
4337,copy copy   he copy our governor   ganduje anyway  we support him       allah ya idda nufi ameen
4338,kamata yayi mudau tsawan lokaci mai yawan gaske muna yin yajin aikin  amman gsky wannan abin yayi kusa da yawa  kuma ina maibewa kungiyar nan shawara akan cewa yakamata a chanza tsarin wajan shig
4339,ramadhan creem sir  allah ya gafartamuna albarkacin ramadham creem
4340,gaskiya ne chief marketer naga kalaman nan
4341,wallahy kwalliyar ki  yayi rumfa dani
4342,aiki yayi kyau ganduje a bude mana mini stadium    a filin kawai
4343,abinda dariya wai yaro ya tsinchi hakori  abin tambaya anan shine ya akai suka ganoshi  wanda ya ajiye abu ai shi yasan inda yake  allah ya kyauta allah ya kare jahar mu da najeriya baki daya  ya
4344,ya ya gyara kasata nigeria    ya kawo mana kwaciyar hankalii da wadatar arzikii a ko ina
4345,mudai lokaci kawai muke jira mufara kashe kwarkwatar idon mu da shirin  labarina allah yakaimu lokacin ameen
4346,allah ya yafemata
4347,allah ke san ki ba mutanen gari ba
4348,uhmmm allah ya shirya
4349,allah yajikan iyayen   a zamfara sai murna akeyi
4350,mallam director wannan dan kawalin fa kamar dan kawalin babar sumayya  kodai ajjiye mata shi tayi har sai da ta girma sannan ta bata     kai amma wannan dan kawalin fa yasha ajiya  har shekaru 20
4351,allahu ahkbar ina mai rokon allah da mafificin sunayenshi na al hayyu da al qayyumu yakai rahama kabarin malam alfarman wannan wata na ramadhan
4352,fatan mu dai allah zaunar mana da kasa lafiya  masu zanga zanga kuma allah basu hakuri  tashin hankali baya kawo mafita ko yaushe
4353,subhanallah  ya allah ka cecemu
4354,allahu karbar rahama wlh kimakin sankinfi kyau ahaka allah yakara shiryamu
4355,allah ya jikanshi yasa aljanna ce makoma    gaskiya yakamata nigeria ta dau kwakwaran matakai wajan kulawa da harkar sufurin jirgin sama   don abun kwai alamun sakaci a ciki
4356,allah ya gafarta mata   yasa mutuwa hutuce agareta
4357,allah ya sauke wlhy
4358,allah ya sanya alheri yabaku zaman lfy
4359,allah yaqara maka lafiya baba ibb ashe kune masoya arewa bamusani    yanda muka rinqa zaginka a baya wallahi rashin sanine dan allah kayi hakuri allah yasa kagama lafiya
4360,innalillahi wa inna ilaihirrajiun  allah yai mana sauki da rangwame allah ya yafe mana zunubai kurakurai da dukkan gangancin mu    amn
4361,wanna abu din muna bawa kammu wahala ne amma kutina allah ya turo mana da shugabamu annabi mu dan haka kowa ya koma qur ani koh hadisi amma wanna maganganu ba naku bane shi musulmi komi nashi yan
4362,allah jiqansu da rahama    na now your talking     securearewa
4363,congregations aikuna kokari shirye shiryen ku akwai ilimantarwa d nishadantarwa allah y kara daukaka
4364,sabuwar kungiya is lording allah yakiya musulman duniya
4365,fatan ka tashi lafiya
4366,allah yasaka ma mal nasiru da alkhairi
4367,hhh     allah y kiyaye
4368,congratulations my lovely sister sahama ibrahim sadau allah yakara miki daukaka ameen summa ameen from real yahaya muhammed from saudiyya
4369,allah yasa da gaske kake  kuma allah ya baka ikon yin gaskiya
4370,allah yaji kan mazan jiya                     tafawa balewa ya san za a kashe shi
4371,wannan itace jaruma ta
4372,innalilah allah ya baku mafita
4373,kayi dai dai likimo
4374,kinyi kyeu sosai baby na
4375,nima inaso gsky ammafa banada ko naira saide kumani  handsome ne gsky
4376,favourite barka da sallah
4377,babban darakta dan allah ina zan sami wakili
4378,an samu ragon 1 5 a yanki gwarinpa
4379,uhm   wannan shiri dai allah yasa karsu maidamu lock   down
4380,allah kayima duk kan wani tsanani
4381,amincin allah yaqara tabbata agareka sister allah ya karbi ibadunki da nawa dan annabi muhammadu  s a w  barka da sallah da fatar kinyi sallah lafiya allah yasa haka ameen
4382,gaskiya ne  babban darekta
4383,aure nakeso fah duk idan naga irinku
4384,a hada mana babban event mana auny a  sadauzhome
4385,alhamdulillah muna cikin farin
4386,mu ae babu ranar da ba ranar uwa bace duk wanda yayi rashin mahaufiya yayi masoyiyya kuma har abada bazai qara samun soyayya ta tsakani da allah allah kajiqan   iyayinmu intamu tazu kasa mu cika
4387,happy birthday     shekaru masu albarkah
4388,bakomi akwai allah yanaji yana gane  allah zai kawo musu mafita  insha allah
4389,allah ya yafe mana gaba daya ameen thumma ameen
4390,ameen kuma ya bani ikon haduwa dake idan kinzo kinkinau gidan washa   last time i missed  which was during eid festival    more greatness sadau
4391,allahumma innaka afuwun tuhibbun afuwa afu anni
4392,ko da mai kazo anfika
4393,allah ya jikan shrk jafar ya kai haske kabari sa   innamu yazu allah ya sa mucika da imani ameen
4394,ni full din maryam a birni nakeso ku haska
4395,allaah ya gafarta maka gamji  an kwarai  ahmadu bello sardaunan sokoto  najeriya tayi asarar gwarzo
4396,ameen yarabbil alamina   allahumma gafirlahu warahamhu warahamana ba adaha allah yakyauta tamu bayan tasu allah yayimasa rahama bijahi sayyaduna rasulillahi
4397,kullu nafsin za ikatul maut dukkan mai rai mamaci ne ubangiji allah yaji kansa da rahama yasa ya huta
4398,allah ya biya muna godia sosai malam
4399,babu kome a iya sakin sa amma kuma idan an bada belinsa anan to a lahira fa  idan babu nan akwai can a duniya ne kawai ake alfarma amma a lahira sai hali sai sallah  allah kasa munadaya daga yint
4400,to madallah kawai abasu
4401,ameen thumma ameen    mu kuma allah y karemu
4402,yasin naso nayi ashar amma tunda kunce banda ashar na haqura allah yakar6i ibadodinmu
4403,allah ya mallakamin tashar bbc na har abada
4404,allah ne masani
4405,insha allah baba kaikeda nasara ai imanin da yy da allah ne yasa yace shi xaici dan yasan ubangijinsa baxai kunyatashi  have faith in allah nd he will never let u down
4406,allah sarki talaka bawan allah  koma nawane allah yabamu abinsaya
4407,kai masha allah  wallahi abu yayi kyau  hausa ba dabo ba  allah yakara daukaka harshen nan mai albarka  jinjina da sarkin yaki da mai gida bangon sikari
4408,inna lillahi wa inna ilaihi raji ooon      what a big lost   allah ubangiji ya masa gafara ya kuma sanyya aljanna ta xame masa masauki  ya kuma bamu wanda xai maye mana gurbinshi     tabbas mun y
4409,more win hajiya rahama
4410,mashallah   allah kara tsare mana yan uwan mu  musulmai
4411,1 rana fitilar allah 2  rana mai rabama kowa aiki 3  rana mai haska mutun kowa babanai 4  rana fitilar duniya ko baka so sai ta haska ma 5  rana mai ikon allah ki fito yau ki fito gobe  allah mun
4412,babu shugaba da ya kai baba buhari gaskiya da tausayin talakawa  cigaba da gashi tsoho dan daura
4413,masha allah aikin malam yy kyau
4414,allah ya jikan malam yasa yana aljannatul firdaus
4415,allah yasa ba wayache kuchimu bane
4416,sarki da kansa
4417,inna lillahi wa inna ilaihi raji un  allah kawo mana dauki a wannan jiha tamu ta zamfara dama kasa baki daya
4418,mutumiyar kirki  mai daraja
4419,to ke er tuwo tuwo wai yau ta ina zamu hade ne   my hunger for you is heating up wollah so where we gonna meet  alawan zuciya na
4420,allah shi biya musu da gidan aljanna amen  ka gani yanda allah yake ikonsa kaqi naka allah shi soshi
4421,haba ae baba buhari yayi kokari matuka
4422,masha allah yayi daidai allah yasamudace
4423,woow very nice pic may best actress allah ya nuna mana lokacin    rahma idan nayimiki mgn bakya reply  i will cry
4424,jamiyyar zata rabu biyu kuma haka mukeso 2023 mu cinye su zabe
4425,ameen abokina my best director
4426,gaskiya tagayamuku ai dama aure kukegasaryi dayafi lokaci natakuremuku bakusaniba allah yakyuta
4427,abun ya shiga villa kenan toh allah ya kyauta
4428,lallai masu saida waken suya zasuyi ciniki kwarai da gaske
4429,mma uwar gida   kenan    allah yasa hakan yayi amfani
4430,allah ya fadawa manzan allah cewa ya fadawa matan sa da matan musulman duniya gaba daya su dauki mayafi su rufe jikin su gaba  amma ke rahma saboda tsabar rashin daraja kinzo ki bar mutane sai zo
4431,allah ya taya riqo
4432,allah cika musu qudurinsu
4433,am sorry sis jinake kamar na tayaku kuku
4434,allah kyauta   marasa lfy allah ya basu mukuma da muke da ita yasa mu amfaneta
4435,wlh kina da birgewa  am just kidding
4436,allah ya yafemana zunuban mu  ya kuma sakamu cikin bayin da za a gafarta ma a cikin wnn watan
4437,gaskiya flm yayi dama duk babarinda zakaji ko tarihi yakamata kadan asalin farkonshi niday hakan ya birgeni kuma allh yakara basira da daukaka
4438,hmm allah ya kawo ma mutan lagos sauki wannan balla in
4439,allah shiryemu duka
4440,wlh kuwa allah yasa hakan shi ne mafi alkhairi
4441,allah abin godia irin haka ya kamata a rikayi
4442,hello hajjaju  kwana biu bna samun response dinki   know dat i still love and support u dear
4443,yana daga cikin familin mu  ya yansa basu sanmu ba  haka muma bamu sansu ba  ya tafi da zumuncin mu  allah ya jiqansa yasa ya huta ameeen ya hayyu ya qayyum
4444,allah ya zaba mana abinda ya fi alkhairi
4445,indai zai bayarda mulkin to alhamdulillahi
4446,happy sallah the gerry da retoh
4447,muna godiya aunty rahama
4448,allah yatemaka yabada sa a yakara sama bidar ku albarka amin
4449,allah yakara miki daukaka rahama kada allah yabawa makiya dama akanki          i love you so much
4450,allah ya kawo mana karshen wannan masifa data addabemu amin
4451,insha allah kano ce zata zama gwarzon shekara
4452,ai ba maganar hadi alaji  dumame ai duniya ne ballantana kuma ka samu bakin shayin agefe kana korawa
4453,wannan gsky ne    allah sa mu dace
4454,kyau diricter yasan camera yasan  editor  wannan sai malam aminu saira   up up
4455,nayi kuka   allah yakawo mana sauki
4456,allah ya saka wa mallam da alkhairi
4457,ikon allah   haka kaduna ta koma  toh allah ya kowa musu zaman lafia
4458,ai kuwa da angama rayani  domin kuwa zan aureta koda fuskar ta kamar ta ce  kwaran kwatsa dubu naji nagani
4459,tab tho allah ya kiyaye
4460,kanon dabo birni  mai mata mai mota  bijimin gari mai dala da goron dutse
4461,kanawa muna cikin farin ciki  sarauta tadawo gdanta na gado  uban abba muna godia
4462,thank you  mungode kai kuma zamu rika kiranka liti
4463,daga baya kenan  akwai alhinin da ya huce ka raka mamaci zuwa makwancin sa  allah ya jikan sojojin mu musulmai da suka rasa rayukan su
4464,oyo yo oyo yo sannu dazuwa gwaggo
4465,amen   ya allah  duniya ta yi rashi babba
4466,kinyi wuta ramatu  kyau na ziba su sai watarana na kwashewa
4467,luking carasamatic allah bar zumunci
4468,abinda ya dace kenan maigirma gwamna yayi  allah yasa suma wadanda yayi ma amalla dasu  suyi koyi da shi     ya allah mun tuba
4469,sbd idan yaga jirgi kamar yaro ne yaga mahaifiyarsa zata bashi mama zaita murna da zumudi
4470,gsky neh ashirye muke
4471,barka da sallah mlm aminu saira     muna jiran shirin film din labarina daga naka jamil kaduna m jos
4472,allah yayi mishi gafa
4473,a qara haquri
4474,ameen ameen aunty rahama banga ramadan basket ba fahh
4475,allah yasa suyi aiki daidai yadda anka u marcesu shine yan nigeriya kebukata allah yasa mudace
4476,credit goes to nazifi asnanic hope naziru sarkin waka zaiyi wata sabuwa shima  dan wannan wakar itama tayi dadi sosai
4477,allah ya baka lafia da sauran musulmi
4478,mai daraja kwankwaso
4479,baba is owk  hadin kan wadan nan muta nan muke so  ina da tabbacin allah zai kawo mana karshen ta addancin dake damun mu
4480,ya subhanallah  allah ya qara ganar damu
4481,tsarin zubinki daidai ne
4482,hello nigeria s      sai baba
4483,allah yabi musu hakkin su ranar gobi
4484,ya allah kaimin arzikin auren wanna baiwa taka alfarmar wanna watamai tarin falala da ni emarka
4485,to allah ya mashi mafita a duk inda yake    whereisdadiyata
4486,allah ya taimaki musulinci da musulmai aduk inda suke afa6in duniya ya rusa kafirci da kafirai
4487,yanxu aiii taxama rasha kowa yaxo ya shiga ya fitah lfy
4488,allah yasa kadai na shan tabar wiwi baba dan saura kadan a tasa a kawo ka dawanau
4489,amin rahama    weather sai hamdala
4490,this is a real prove that you re not under any police custody   allah ya gafarta mana gaba dayanmu
4491,allah yajikansa ai yayi kokari haka akeso
4492,dan jafaru yariman zazzau
4493,allah kasa mufi karfin zukatanmu  allah ka rabamu da aikin dana sani  maryam allah yayi miki rahama  allah yasa sanadiyyar wannan hukuncin aljannatul firdaus ta zama makoma a gareki  allah kuma y
4494,ado ado soyaya
4495,rip to her allah yasa idan tamu tazo yasa mucika da kyau da imani amin yah allah    every soul must teste deaths
4496,ameen but idan anyi addua ta kasance a aykace ba iya a rubuceba    allah yasa mu dace
4497,bandirawo sarkin aiki
4498,sai mai gaskiya nice work prince
4499,haka akeso celebrity su dingayin abin dazai taimakawa jama ar su    tabbas gwarzuwa  tayi abin a jinjina mata  kudos
4500,happy jummaat   and dorayi
4501,mu agurinmu badan wahala bane  nigeria se baba  two terms
4502,rahama i miss u ina kika boyene
4503,matin dai katsina muna jira har yanzu ba a haska mana shi ba don allah azo muma jaharmu ta katsina      domin mu samu kallon wanan film mai farin jini anty kafin dadinsa ya kare
4504,allah sarki      allah kadubi halin da talakawa muke ciki kayi mana maganin duk wannan masifar
4505,allah yajikansa yayafe masa zunubansa
4506,fatan alkhairi ga dukkan matasan duniya allah y kawo muna aikin yi me inganchi
4507,jinjina ga duk wani mutum da yake company mu mai albarka wato fkd production
4508,allah ya gafarta maka uban kasa usmanu jikan mallam sambo da mujaddadi shehu
4509,allah yasa wadanda akayi domin su sunji
4510,allah taya riqo
4511,gaskiya mina jin dadin shirinnan allah kara basira
4512,allah sarki na tausaya masa   ya ubangiji muna rokonka ka kawo mana agaji a cikin wannan duniya da muke ciki  ka bamu zaman lfy da abin da lfy zataci
4513,wai atiku up baba muna yin ka
4514,gaskiyane allah y bamu zama lfy kuma yakara hada kawunanmu amin ya allah
4515,allah ya sakawa masu custimetic da alheri
4516,rahama inason zuwa amma banida 5k
4517,kai babu inda yafimin dade kaman wannan a gurin musamman inda tafara wannan labarin a nan ne nataba ganin champion da yanema guduwa     allah yakara basira
4518,alhamdulillah  ba shakka yanzu wata kila wannan zai sa su jajirce wurin farfado da tattalin arziqin qasa  allah ya kare mana bala i
4519,alhamdullilah   gobe ne azumi
4520,allah ya bashi ikon gyara kuraransa kafin ya sauka
4521,anayi kina neman kudin ki
4522,toh allah tsare a sauka lafiya baba
4523,an baiwa buhari kyautar jirgi
4524,kai jama a allah shi sadamu da rahama
4525,amen ranki ya dade
4526,allah sarki baiwar allah  amincin allah ya qara tabbata agare ki
4527,ubangiji ta aa la ya jaddada rahma aga reshi ya kuma kyauta ta namu xuwan
4528,allahu akbar allah ya jikan maza yasa ya huta ya karbi shahadarka ya kyautata namu bayan naku
4529,awwwn soo touching    allah yadada buda miki ya kuma karekii
4530,kunyi kyau sosai  much love
4531,nayi missing irin wannan wankan  but amma banai aure matata saitayimun mai mai
4532,allah y ji kanshi da rahama
4533,much love allah ya ba da sa a
4534,allahu akbar rayuwa kenan allah ya jikan sa da rahama allah yasa aljannah ce makomar sa muma idan tamu tazo allah yasa mu cika da kyau imani albarkacin annabi muhammad saw      y
4535,allah ubangiji yajikan malam
4536,a hava pretty girl     ai kinpi yanxu ma kyau nasani
4537,allah yasa yahuta in tamu tazo allah yasa mucika da imani
4538,slm mallam ina labarin garzali miko zai qara dawowa cikin shirin kuwa  allah taimaka
4539,allah ya ja kwanan baba
4540,rahama kinyi kyau sosae allah yabaki miji nagari  ina miki fatan alkairi
